Year,Month,State,County,pp_consumed_MMBtu,pp_net_gen_MWh
2016,1,alabama,,0.0,0.0
2016,2,alabama,,0.0,0.0
2016,3,alabama,,0.0,0.0
2016,4,alabama,,0.0,0.0
2016,5,alabama,,0.0,0.0
2016,6,alabama,,0.0,0.0
2016,7,alabama,,0.0,0.0
2016,8,alabama,,0.0,0.0
2016,9,alabama,,0.0,0.0
2016,10,alabama,,0.0,0.0
2016,11,alabama,,0.0,0.0
2016,12,alabama,,0.0,0.0
2016,1,alabama,autauga,8991249.0,1034700.639
2016,2,alabama,autauga,7658887.0,865051.415
2016,3,alabama,autauga,7624458.0,862776.604
2016,4,alabama,autauga,8551255.0,989096.688
2016,5,alabama,autauga,11043156.0,1356789.528
2016,6,alabama,autauga,11688592.0,1444851.43
2016,7,alabama,autauga,13160830.0,1658080.739
2016,8,alabama,autauga,14613118.0,1862511.537
2016,9,alabama,autauga,12639960.0,1601882.386
2016,10,alabama,autauga,10636849.0,1392676.8059999999
2016,11,alabama,autauga,8777211.0,1075666.978
2016,12,alabama,autauga,6979428.0,812763.25
2016,1,alabama,calhoun,398042.0,41125.014
2016,2,alabama,calhoun,306509.0,33200.662
2016,3,alabama,calhoun,283865.0,29575.3
2016,4,alabama,calhoun,208956.0,21145.966
2016,5,alabama,calhoun,64454.0,6706.205
2016,6,alabama,calhoun,359303.0,34224.462
2016,7,alabama,calhoun,544216.0,51237.923
2016,8,alabama,calhoun,554905.0,53428.161
2016,9,alabama,calhoun,571708.0,53718.945999999996
2016,10,alabama,calhoun,107460.0,10516.309000000001
2016,11,alabama,calhoun,45174.0,4893.215
2016,12,alabama,calhoun,95542.0,10207.837
2016,1,alabama,chambers,0.0,0.0
2016,2,alabama,chambers,0.0,0.0
2016,3,alabama,chambers,0.0,0.0
2016,4,alabama,chambers,0.0,0.0
2016,5,alabama,chambers,0.0,0.0
2016,6,alabama,chambers,0.0,0.0
2016,7,alabama,chambers,0.0,0.0
2016,8,alabama,chambers,0.0,0.0
2016,9,alabama,chambers,0.0,0.0
2016,10,alabama,chambers,0.0,0.0
2016,11,alabama,chambers,0.0,0.0
2016,12,alabama,chambers,0.0,0.0
2016,1,alabama,cherokee,359426.0,38932.592
2016,2,alabama,cherokee,324792.0,35181.06
2016,3,alabama,cherokee,225484.0,24424.176
2016,4,alabama,cherokee,113459.0,12289.777
2016,5,alabama,cherokee,53494.0,5794.38
2016,6,alabama,cherokee,53330.0,5776.638
2016,7,alabama,cherokee,54039.0,5853.421
2016,8,alabama,cherokee,81139.0,8788.902
2016,9,alabama,cherokee,53912.0,5839.67
2016,10,alabama,cherokee,50491.0,5469.178
2016,11,alabama,cherokee,47869.0,5185.092
2016,12,alabama,cherokee,97463.0,10557.114
2016,1,alabama,chilton,892753.0,96702.0
2016,2,alabama,chilton,813875.0,88158.0
2016,3,alabama,chilton,692769.0,75040.0
2016,4,alabama,chilton,388021.0,42030.0
2016,5,alabama,chilton,217395.0,23548.0
2016,6,alabama,chilton,138545.0,15007.0
2016,7,alabama,chilton,92403.0,10009.0
2016,8,alabama,chilton,111846.0,12115.0
2016,9,alabama,chilton,91766.0,9940.0
2016,10,alabama,chilton,83097.0,9001.0
2016,11,alabama,chilton,75342.0,8161.0
2016,12,alabama,chilton,137668.0,14912.0
2016,1,alabama,choctaw,1505974.0,23009.0
2016,2,alabama,choctaw,1446539.0,23251.999999999996
2016,3,alabama,choctaw,1539060.0,24323.0
2016,4,alabama,choctaw,1405666.0,19343.0
2016,5,alabama,choctaw,1370156.0,20124.999999999996
2016,6,alabama,choctaw,1338244.0,15390.0
2016,7,alabama,choctaw,1438914.0,16432.0
2016,8,alabama,choctaw,1406976.0,17631.0
2016,9,alabama,choctaw,1082915.0,13105.0
2016,10,alabama,choctaw,1242238.0,8416.0
2016,11,alabama,choctaw,1470133.0,19178.0
2016,12,alabama,choctaw,1571736.0,19171.999999999996
2016,1,alabama,clarke,851595.0,11664.764
2016,2,alabama,clarke,771952.0,10665.092
2016,3,alabama,clarke,827070.0,11415.086
2016,4,alabama,clarke,759517.0,10498.0
2016,5,alabama,clarke,768674.0,9977.517
2016,6,alabama,clarke,720397.0,9608.761999999999
2016,7,alabama,clarke,710249.0,9720.157
2016,8,alabama,clarke,743311.0,9771.053
2016,9,alabama,clarke,717003.0,9620.285
2016,10,alabama,clarke,748894.0,9720.157
2016,11,alabama,clarke,764692.0,10445.183
2016,12,alabama,clarke,811485.0,11205.741
2016,1,alabama,colbert,3549710.0,299995.005
2016,2,alabama,colbert,3358730.0,285384.004
2016,3,alabama,colbert,1699621.0,158414.001
2016,4,alabama,colbert,8140.0,298.0
2016,5,alabama,colbert,336.0,62.0
2016,6,alabama,colbert,320.0,-91.0
2016,7,alabama,colbert,4877.0,275.0
2016,8,alabama,colbert,4170.0,192.0
2016,9,alabama,colbert,87.0,-113.0
2016,10,alabama,colbert,3360.0,144.0
2016,11,alabama,colbert,4378.0,88.0
2016,12,alabama,colbert,0.0,-315.0
2016,1,alabama,coosa,866756.0,93886.0
2016,2,alabama,coosa,776550.0,84115.0
2016,3,alabama,coosa,628607.0,68090.0
2016,4,alabama,coosa,368394.0,39904.0
2016,5,alabama,coosa,191933.0,20790.0
2016,6,alabama,coosa,116009.0,12566.0
2016,7,alabama,coosa,79968.0,8662.0
2016,8,alabama,coosa,93742.0,10154.0
2016,9,alabama,coosa,74179.0,8035.0
2016,10,alabama,coosa,65446.0,7089.0
2016,11,alabama,coosa,62251.0,6743.0
2016,12,alabama,coosa,115723.0,12535.0
2016,1,alabama,covington,2963637.0,393660.12
2016,2,alabama,covington,2488391.0,330824.734
2016,3,alabama,covington,2508086.0,338605.733
2016,4,alabama,covington,2438948.0,328392.255
2016,5,alabama,covington,1768387.0,226747.26799999998
2016,6,alabama,covington,2838035.0,372360.123
2016,7,alabama,covington,2915837.0,381640.403
2016,8,alabama,covington,2910679.0,382433.165
2016,9,alabama,covington,2694525.0,359581.741
2016,10,alabama,covington,1834373.0,243740.967
2016,11,alabama,covington,1339454.0,165693.633
2016,12,alabama,covington,2323462.0,312756.858
2016,1,alabama,dallas,2754448.0,92563.99999999999
2016,2,alabama,dallas,2482156.0,96435.99999999999
2016,3,alabama,dallas,2586480.0,102841.83399999997
2016,4,alabama,dallas,2551634.0,80185.99999999997
2016,5,alabama,dallas,2584088.0,93025.99999999997
2016,6,alabama,dallas,2598894.0,96547.99999999999
2016,7,alabama,dallas,2563378.0,99472.00000000003
2016,8,alabama,dallas,2628086.0,99428.0
2016,9,alabama,dallas,2610272.0,99128.0
2016,10,alabama,dallas,2736782.0,97994.77600000003
2016,11,alabama,dallas,2610050.0,93608.0
2016,12,alabama,dallas,2596430.0,102706.0
2016,1,alabama,dekalb,27064.0,2073.492
2016,2,alabama,dekalb,31977.0,2449.885
2016,3,alabama,dekalb,21614.0,1655.912
2016,4,alabama,dekalb,14860.0,1138.451
2016,5,alabama,dekalb,27563.0,2111.703
2016,6,alabama,dekalb,39025.0,2989.826
2016,7,alabama,dekalb,31317.0,2399.255
2016,8,alabama,dekalb,30745.0,2355.423
2016,9,alabama,dekalb,36655.0,2808.265
2016,10,alabama,dekalb,32059.0,2456.106
2016,11,alabama,dekalb,27750.0,2126.032
2016,12,alabama,dekalb,33619.0,2575.65
2016,1,alabama,elmore,3424735.0,370963.44800000003
2016,2,alabama,elmore,2906961.0,314878.803
2016,3,alabama,elmore,2189138.0,237124.898
2016,4,alabama,elmore,1229077.0,133132.144
2016,5,alabama,elmore,429589.0,46532.699
2016,6,alabama,elmore,293885.0,31833.281
2016,7,alabama,elmore,320118.0,34674.738
2016,8,alabama,elmore,405085.0,43878.456000000006
2016,9,alabama,elmore,318306.0,34478.586
2016,10,alabama,elmore,270592.0,29310.281
2016,11,alabama,elmore,255956.0,27724.829999999998
2016,12,alabama,elmore,510113.0,55254.836
2016,1,alabama,escambia,2492814.0,46943.304000000004
2016,2,alabama,escambia,2318006.0,43276.87999999999
2016,3,alabama,escambia,2447264.0,43249.992
2016,4,alabama,escambia,1454520.0,18253.382000000005
2016,5,alabama,escambia,2289862.0,34540.07
2016,6,alabama,escambia,2098262.0,34768.622
2016,7,alabama,escambia,2260910.0,38350.53999999999
2016,8,alabama,escambia,2294710.0,40390.216
2016,9,alabama,escambia,2228196.0,42287.77199999999
2016,10,alabama,escambia,2034750.0,41095.08
2016,11,alabama,escambia,1668714.0,34096.412000000004
2016,12,alabama,escambia,1670474.0,35903.69799999999
2016,1,alabama,etowah,194376.0,14290.0
2016,2,alabama,etowah,170159.0,12465.0
2016,3,alabama,etowah,197933.0,14804.0
2016,4,alabama,etowah,186145.0,13743.0
2016,5,alabama,etowah,268179.0,19686.0
2016,6,alabama,etowah,259492.0,18706.0
2016,7,alabama,etowah,253219.0,18001.0
2016,8,alabama,etowah,220183.0,15831.0
2016,9,alabama,etowah,248119.0,17836.0
2016,10,alabama,etowah,212847.0,15430.0
2016,11,alabama,etowah,198069.0,14740.0
2016,12,alabama,etowah,203529.0,15446.0
2016,1,alabama,greene,3917618.0,374730.0040000001
2016,2,alabama,greene,4478352.0,447928.01000000007
2016,3,alabama,greene,2801596.0,265277.992
2016,4,alabama,greene,183414.0,9642.0
2016,5,alabama,greene,240050.0,13468.0
2016,6,alabama,greene,2458656.0,217748.0
2016,7,alabama,greene,3720560.0,330404.0
2016,8,alabama,greene,2754252.0,233882.0
2016,9,alabama,greene,3375706.0,294284.0
2016,10,alabama,greene,2072026.0,180916.0
2016,11,alabama,greene,1551676.0,138348.0
2016,12,alabama,greene,1307960.0,112640.0
2016,1,alabama,hale,56385.0,3339.123
2016,2,alabama,hale,55143.0,3265.287
2016,3,alabama,hale,53928.0,3193.324
2016,4,alabama,hale,44433.0,2630.765
2016,5,alabama,hale,58527.0,3465.462
2016,6,alabama,hale,59832.0,3542.782
2016,7,alabama,hale,59931.0,3548.776
2016,8,alabama,hale,60156.0,3562.227
2016,9,alabama,hale,55791.0,3303.479
2016,10,alabama,hale,53055.0,3141.462
2016,11,alabama,hale,58185.0,3445.277
2016,12,alabama,hale,56628.0,3353.036
2016,1,alabama,houston,14034656.0,1341935.007
2016,2,alabama,houston,13104567.0,1253004.81
2016,3,alabama,houston,13897716.0,1328842.233
2016,4,alabama,houston,8561818.0,818646.112
2016,5,alabama,houston,10709341.0,1023983.56
2016,6,alabama,houston,12712146.0,1215482.989
2016,7,alabama,houston,13676619.0,1307702.151
2016,8,alabama,houston,13642087.0,1304400.651
2016,9,alabama,houston,13262220.0,1268079.451
2016,10,alabama,houston,6940908.0,657363.741
2016,11,alabama,houston,8803302.0,841735.822
2016,12,alabama,houston,13876082.0,1326774.473
2016,1,alabama,jefferson,10905220.0,1040717.225
2016,2,alabama,jefferson,9789792.0,914060.36
2016,3,alabama,jefferson,12297417.0,1226929.9519999998
2016,4,alabama,jefferson,9220976.0,888559.873
2016,5,alabama,jefferson,11249065.0,1073145.629
2016,6,alabama,jefferson,18512296.0,1796881.3080000002
2016,7,alabama,jefferson,19384597.0,1917417.4290000002
2016,8,alabama,jefferson,19899959.0,1948668.6900000002
2016,9,alabama,jefferson,18788242.0,1876982.649
2016,10,alabama,jefferson,17525322.0,1764955.937
2016,11,alabama,jefferson,17837237.0,1800165.453
2016,12,alabama,jefferson,19551977.0,1971269.847
2016,1,alabama,lauderdale,3563838.0,386031.0
2016,2,alabama,lauderdale,3492115.0,378262.0
2016,3,alabama,lauderdale,2205552.0,238903.0
2016,4,alabama,lauderdale,974659.0,105574.0
2016,5,alabama,lauderdale,450522.0,48800.0
2016,6,alabama,lauderdale,614510.0,66563.0
2016,7,alabama,lauderdale,655574.0,71011.0
2016,8,alabama,lauderdale,1162457.0,125916.0
2016,9,alabama,lauderdale,707743.0,76662.0
2016,10,alabama,lauderdale,786668.0,85211.0
2016,11,alabama,lauderdale,812979.0,88061.0
2016,12,alabama,lauderdale,1564160.0,169428.0
2016,1,alabama,lawrence,2157149.0,233660.0
2016,2,alabama,lawrence,2233018.0,241878.0
2016,3,alabama,lawrence,1226314.0,132833.0
2016,4,alabama,lawrence,487680.0,52825.0
2016,5,alabama,lawrence,258847.0,28038.0
2016,6,alabama,lawrence,324911.0,35194.0
2016,7,alabama,lawrence,352672.0,38201.0
2016,8,alabama,lawrence,597024.0,64669.0
2016,9,alabama,lawrence,362808.0,39299.0
2016,10,alabama,lawrence,339368.0,36760.0
2016,11,alabama,lawrence,322003.0,34879.0
2016,12,alabama,lawrence,708085.0,76699.0
2016,1,alabama,lee,7818410.0,1074034.681
2016,2,alabama,lee,7270083.0,1010678.766
2016,3,alabama,lee,7843052.0,1088481.8830000001
2016,4,alabama,lee,5328014.0,737851.997
2016,5,alabama,lee,5922841.0,815051.8520000001
2016,6,alabama,lee,7724279.0,1066145.5659999999
2016,7,alabama,lee,8150370.0,1135994.094
2016,8,alabama,lee,8474455.0,1177292.7
2016,9,alabama,lee,7780763.0,1086762.173
2016,10,alabama,lee,7219948.0,1015491.871
2016,11,alabama,lee,6186349.0,869773.761
2016,12,alabama,lee,7616604.0,1090711.6560000002
2016,1,alabama,limestone,24545455.0,2346937.0
2016,2,alabama,limestone,20016211.0,1913869.0
2016,3,alabama,limestone,17609886.0,1683786.0
2016,4,alabama,limestone,25149560.0,2404699.0
2016,5,alabama,limestone,25806804.0,2467542.0
2016,6,alabama,limestone,24562586.0,2348575.0
2016,7,alabama,limestone,23259049.0,2223936.0
2016,8,alabama,limestone,24125232.0,2306757.0
2016,9,alabama,limestone,22653941.0,2166078.0
2016,10,alabama,limestone,17043380.0,1629619.0
2016,11,alabama,limestone,23469923.0,2244099.0
2016,12,alabama,limestone,25923771.0,2478726.0
2016,1,alabama,lowndes,628497.0,49839.0
2016,2,alabama,lowndes,591204.0,48036.0
2016,3,alabama,lowndes,615589.0,48740.0
2016,4,alabama,lowndes,153032.0,11989.0
2016,5,alabama,lowndes,288634.0,20829.0
2016,6,alabama,lowndes,564510.0,43199.0
2016,7,alabama,lowndes,584084.0,44706.0
2016,8,alabama,lowndes,568634.0,42900.0
2016,9,alabama,lowndes,559498.0,42672.0
2016,10,alabama,lowndes,574229.0,43685.0
2016,11,alabama,lowndes,416541.0,32687.0
2016,12,alabama,lowndes,590843.0,47827.0
2016,1,alabama,marengo,1096917.0,17062.12
2016,2,alabama,marengo,1010647.0,15749.650000000001
2016,3,alabama,marengo,992342.0,15337.931
2016,4,alabama,marengo,842721.0,11069.838999999998
2016,5,alabama,marengo,1081637.0,17895.805
2016,6,alabama,marengo,1051369.0,19808.156
2016,7,alabama,marengo,1087180.0,22171.349000000002
2016,8,alabama,marengo,1001574.0,22064.227
2016,9,alabama,marengo,812381.0,21869.545999999995
2016,10,alabama,marengo,733291.0,22308.278
2016,11,alabama,marengo,767406.0,21333.007
2016,12,alabama,marengo,791825.0,22189.978
2016,1,alabama,marshall,672413.0,72835.0
2016,2,alabama,marshall,605407.0,65577.0
2016,3,alabama,marshall,573132.0,62081.0
2016,4,alabama,marshall,273997.0,29679.0
2016,5,alabama,marshall,176285.0,19095.0
2016,6,alabama,marshall,276942.0,29998.0
2016,7,alabama,marshall,291962.0,31625.0
2016,8,alabama,marshall,427709.0,46329.0
2016,9,alabama,marshall,279102.0,30232.0
2016,10,alabama,marshall,307102.0,33265.0
2016,11,alabama,marshall,274929.0,29780.0
2016,12,alabama,marshall,514776.0,55760.0
2016,1,alabama,mobile,29472458.0,3719559.4089999995
2016,2,alabama,mobile,25789543.0,3258942.3129999996
2016,3,alabama,mobile,23999985.0,3017230.7799999993
2016,4,alabama,mobile,18479037.0,2520070.019
2016,5,alabama,mobile,27856046.0,3391857.079
2016,6,alabama,mobile,31010235.0,3643806.0480000004
2016,7,alabama,mobile,35571522.0,4234133.149999999
2016,8,alabama,mobile,35078491.0,4168195.362
2016,9,alabama,mobile,32273395.0,3875796.791
2016,10,alabama,mobile,24395819.0,2991774.996
2016,11,alabama,mobile,28560590.0,3590931.613999999
2016,12,alabama,mobile,24510851.0,3166474.4540000004
2016,1,alabama,monroe,2481647.0,67142.256
2016,2,alabama,monroe,2405909.0,67698.27
2016,3,alabama,monroe,2553967.0,66384.579
2016,4,alabama,monroe,1556051.0,38470.577999999994
2016,5,alabama,monroe,2589653.0,68357.996
2016,6,alabama,monroe,2484237.0,66078.243
2016,7,alabama,monroe,2475426.0,64870.185999999994
2016,8,alabama,monroe,2396956.0,66165.63
2016,9,alabama,monroe,1903336.0,49561.083
2016,10,alabama,monroe,2478516.0,68297.496
2016,11,alabama,monroe,2499423.0,65558.721
2016,12,alabama,monroe,2335948.0,61318.996
2016,1,alabama,morgan,4941240.0,642268.107
2016,2,alabama,morgan,3438543.0,429312.245
2016,3,alabama,morgan,4137689.0,518342.32
2016,4,alabama,morgan,3236048.0,409819.162
2016,5,alabama,morgan,4129253.0,515228.551
2016,6,alabama,morgan,5021172.0,630603.489
2016,7,alabama,morgan,5995187.0,750855.78
2016,8,alabama,morgan,6069111.0,769878.063
2016,9,alabama,morgan,4824137.0,609197.102
2016,10,alabama,morgan,3521048.0,404623.759
2016,11,alabama,morgan,3971423.0,502733.343
2016,12,alabama,morgan,4269423.0,543839.079
2016,1,alabama,randolph,284770.0,30846.0
2016,2,alabama,randolph,279803.0,30308.0
2016,3,alabama,randolph,191093.0,20699.0
2016,4,alabama,randolph,72047.0,7804.0
2016,5,alabama,randolph,69434.0,7521.0
2016,6,alabama,randolph,38959.0,4220.0
2016,7,alabama,randolph,28868.0,3127.0
2016,8,alabama,randolph,16488.0,1786.0
2016,9,alabama,randolph,8807.0,954.0
2016,10,alabama,randolph,31269.0,3387.0
2016,11,alabama,randolph,17079.0,1850.0
2016,12,alabama,randolph,22452.0,2432.0
2016,1,alabama,russell,4255400.0,131712.0
2016,2,alabama,russell,3990200.0,121822.0
2016,3,alabama,russell,3866772.0,124077.99999999999
2016,4,alabama,russell,4400920.0,132215.99999999997
2016,5,alabama,russell,4097540.0,132148.0
2016,6,alabama,russell,4191122.0,135946.0
2016,7,alabama,russell,4171694.0,138550.00000000003
2016,8,alabama,russell,4257444.0,138348.0
2016,9,alabama,russell,4309052.0,139406.0
2016,10,alabama,russell,2911050.0,96038.0
2016,11,alabama,russell,4137788.0,124216.00000000001
2016,12,alabama,russell,4382708.0,140032.0
2016,1,alabama,shelby,1744894.0,139546.0
2016,2,alabama,shelby,1107032.0,82844.0
2016,3,alabama,shelby,7757794.0,716710.006
2016,4,alabama,shelby,8822206.0,875749.996
2016,5,alabama,shelby,9155268.0,907665.9999999999
2016,6,alabama,shelby,10675292.0,1015162.0079999999
2016,7,alabama,shelby,13319468.0,1247524.0
2016,8,alabama,shelby,8602816.0,831006.006
2016,9,alabama,shelby,10800956.0,1033351.996
2016,10,alabama,shelby,10279852.0,1003496.01
2016,11,alabama,shelby,1055244.0,119596.0
2016,12,alabama,shelby,6123722.0,588187.9920000001
2016,1,alabama,talladega,2517691.0,101029.954
2016,2,alabama,talladega,2353912.0,95311.416
2016,3,alabama,talladega,2290863.0,81625.91500000001
2016,4,alabama,talladega,1184971.0,39019.08099999999
2016,5,alabama,talladega,1857839.0,42958.295
2016,6,alabama,talladega,1743181.0,36295.454
2016,7,alabama,talladega,1730033.0,32507.009000000005
2016,8,alabama,talladega,1702402.0,31696.538
2016,9,alabama,talladega,1636505.0,29873.376
2016,10,alabama,talladega,1677112.0,29137.192
2016,11,alabama,talladega,1782264.0,28899.854000000003
2016,12,alabama,talladega,1904565.0,33758.916
2016,1,alabama,tallapoosa,3374051.0,497215.0
2016,2,alabama,tallapoosa,3088616.0,460376.0
2016,3,alabama,tallapoosa,3193177.0,470788.0
2016,4,alabama,tallapoosa,1466885.0,204025.0
2016,5,alabama,tallapoosa,3573351.0,537792.0
2016,6,alabama,tallapoosa,3537219.0,510562.0
2016,7,alabama,tallapoosa,3322700.0,476527.0
2016,8,alabama,tallapoosa,3421668.0,493977.0
2016,9,alabama,tallapoosa,3396282.0,495359.0
2016,10,alabama,tallapoosa,1645747.0,230021.0
2016,11,alabama,tallapoosa,3602655.0,526671.0
2016,12,alabama,tallapoosa,3285447.0,483788.0
2016,1,alabama,tuscaloosa,283272.0,30606.636
2016,2,alabama,tuscaloosa,255976.0,27657.393
2016,3,alabama,tuscaloosa,177710.0,19200.928
2016,4,alabama,tuscaloosa,89420.0,9661.538999999999
2016,5,alabama,tuscaloosa,42160.0,4555.219
2016,6,alabama,tuscaloosa,42031.0,4541.272
2016,7,alabama,tuscaloosa,42589.0,4601.634
2016,8,alabama,tuscaloosa,63948.0,6909.346
2016,9,alabama,tuscaloosa,42489.0,4590.8240000000005
2016,10,alabama,tuscaloosa,39794.0,4299.563
2016,11,alabama,tuscaloosa,37727.0,4076.23
2016,12,alabama,tuscaloosa,76813.0,8299.416000000001
2016,1,alabama,walker,5509840.0,557904.001
2016,2,alabama,walker,5068529.0,529594.0020000001
2016,3,alabama,walker,2403781.0,231364.00400000002
2016,4,alabama,walker,5543667.0,578329.996
2016,5,alabama,walker,4642425.0,477672.00399999996
2016,6,alabama,walker,2182053.0,214268.00300000003
2016,7,alabama,walker,6340960.0,660070.005
2016,8,alabama,walker,6117466.0,632321.0
2016,9,alabama,walker,5392394.0,565680.996
2016,10,alabama,walker,4714904.0,483500.999
2016,11,alabama,walker,4772930.0,493723.001
2016,12,alabama,walker,3016355.0,303866.004
2016,1,alabama,washington,2420161.0,229210.002
2016,2,alabama,washington,1878079.0,177703.0
2016,3,alabama,washington,1835059.0,168850.999
2016,4,alabama,washington,1754598.0,164982.00400000002
2016,5,alabama,washington,4227587.0,395063.0
2016,6,alabama,washington,3092336.0,290306.001
2016,7,alabama,washington,4096609.0,376204.002
2016,8,alabama,washington,3694435.0,335060.005
2016,9,alabama,washington,2166327.0,197882.999
2016,10,alabama,washington,2039773.0,183831.0
2016,11,alabama,washington,1514743.0,150018.0
2016,12,alabama,washington,1569224.0,147929.0
2016,1,alabama,wilcox,3297075.0,138242.35900000003
2016,2,alabama,wilcox,2980359.0,126515.55299999999
2016,3,alabama,wilcox,1623137.0,71803.47099999999
2016,4,alabama,wilcox,2732003.0,100609.112
2016,5,alabama,wilcox,2764288.0,95780.04000000001
2016,6,alabama,wilcox,2649069.0,94304.149
2016,7,alabama,wilcox,2758844.0,96372.202
2016,8,alabama,wilcox,2826049.0,100982.10200000001
2016,9,alabama,wilcox,2719690.0,92628.13500000001
2016,10,alabama,wilcox,2749857.0,86603.456
2016,11,alabama,wilcox,2779745.0,89504.874
2016,12,alabama,wilcox,2881533.0,98212.547
2016,1,alaska,,,
2016,2,alaska,,,
2016,3,alaska,,,
2016,4,alaska,,,
2016,5,alaska,,,
2016,6,alaska,,,
2016,7,alaska,,,
2016,8,alaska,,,
2016,9,alaska,,,
2016,10,alaska,,,
2016,11,alaska,,,
2016,12,alaska,,0.0,0.0
2016,1,alaska,aleutians east,6954.0,692.276
2016,2,alaska,aleutians east,6674.0,655.298
2016,3,alaska,aleutians east,7312.0,728.366
2016,4,alaska,aleutians east,5252.0,516.76
2016,5,alaska,aleutians east,4192.0,406.01599999999996
2016,6,alaska,aleutians east,4458.0,434.902
2016,7,alaska,aleutians east,4582.0,456.48199999999997
2016,8,alaska,aleutians east,6352.0,634.71
2016,9,alaska,aleutians east,7478.0,756.582
2016,10,alaska,aleutians east,7570.0,758.654
2016,11,alaska,aleutians east,8188.0,800.9680000000001
2016,12,alaska,aleutians east,10178.0,986.9859999999999
2016,1,alaska,aleutians west,68411.0,7777.442
2016,2,alaska,aleutians west,75768.0,8617.865
2016,3,alaska,aleutians west,71913.0,8174.282000000001
2016,4,alaska,aleutians west,58945.0,6699.703999999999
2016,5,alaska,aleutians west,53846.0,6118.219999999999
2016,6,alaska,aleutians west,54159.0,6153.797
2016,7,alaska,aleutians west,45376.0,5154.442
2016,8,alaska,aleutians west,59455.0,6754.294
2016,9,alaska,aleutians west,60471.0,6871.738
2016,10,alaska,aleutians west,69392.0,7886.575
2016,11,alaska,aleutians west,96626.0,10986.337
2016,12,alaska,aleutians west,130170.0,14806.304
2016,1,alaska,anchorage,2734108.0,305607.725
2016,2,alaska,anchorage,2393919.0,267183.972
2016,3,alaska,anchorage,2611259.0,290448.838
2016,4,alaska,anchorage,2496785.0,276869.715
2016,5,alaska,anchorage,2554766.0,283717.94499999995
2016,6,alaska,anchorage,2423485.0,262512.019
2016,7,alaska,anchorage,2587635.0,286075.57200000004
2016,8,alaska,anchorage,2416479.0,229670.811
2016,9,alaska,anchorage,2572580.0,236469.408
2016,10,alaska,anchorage,2348521.0,219838.018
2016,11,alaska,anchorage,2485348.0,250083.91700000002
2016,12,alaska,anchorage,2377248.0,240120.06
2016,1,alaska,bethel,50212.0,5280.956
2016,2,alaska,bethel,55743.0,5860.518999999999
2016,3,alaska,bethel,52744.0,5546.083
2016,4,alaska,bethel,43194.0,4541.924
2016,5,alaska,bethel,39404.0,4143.06
2016,6,alaska,bethel,39629.0,4167.452
2016,7,alaska,bethel,33150.0,3486.2760000000003
2016,8,alaska,bethel,43453.0,4569.035
2016,9,alaska,bethel,44286.0,4655.558000000001
2016,10,alaska,bethel,50856.0,5346.151
2016,11,alaska,bethel,70950.0,7460.166
2016,12,alaska,bethel,95815.0,10073.819999999998
2016,1,alaska,bristol bay,16519.0,1789.156
2016,2,alaska,bristol bay,18326.0,1985.509
2016,3,alaska,bristol bay,17337.0,1878.981
2016,4,alaska,bristol bay,14201.0,1538.777
2016,5,alaska,bristol bay,12953.0,1403.645
2016,6,alaska,bristol bay,13029.0,1411.908
2016,7,alaska,bristol bay,10899.0,1181.129
2016,8,alaska,bristol bay,14283.0,1547.962
2016,9,alaska,bristol bay,14554.0,1577.276
2016,10,alaska,bristol bay,16713.0,1811.245
2016,11,alaska,bristol bay,23322.0,2527.461
2016,12,alaska,bristol bay,31497.0,3412.951
2016,1,alaska,denali,778802.0,54669.77
2016,2,alaska,denali,1074873.0,76982.38600000001
2016,3,alaska,denali,532692.0,38612.876000000004
2016,4,alaska,denali,165269.0,12915.991
2016,5,alaska,denali,432514.0,32737.573
2016,6,alaska,denali,425840.0,30934.757999999994
2016,7,alaska,denali,526822.0,38030.676
2016,8,alaska,denali,515031.0,39318.695999999996
2016,9,alaska,denali,478017.0,35573.111
2016,10,alaska,denali,541849.0,37055.859000000004
2016,11,alaska,denali,442666.0,31112.561999999998
2016,12,alaska,denali,431680.0,30850.742
2016,1,alaska,dillingham,17448.0,1820.453
2016,2,alaska,dillingham,19363.0,2020.242
2016,3,alaska,dillingham,18325.0,1911.849
2016,4,alaska,dillingham,15002.0,1565.694
2016,5,alaska,dillingham,13692.0,1428.199
2016,6,alaska,dillingham,13767.0,1436.607
2016,7,alaska,dillingham,11517.0,1201.792
2016,8,alaska,dillingham,15094.0,1575.04
2016,9,alaska,dillingham,15376.0,1604.868
2016,10,alaska,dillingham,17661.0,1842.929
2016,11,alaska,dillingham,24648.0,2571.673
2016,12,alaska,dillingham,33274.0,3472.654
2016,1,alaska,fairbanks north star,2058324.0,118940.344
2016,2,alaska,fairbanks north star,2100868.0,122925.785
2016,3,alaska,fairbanks north star,1994711.0,118355.23300000001
2016,4,alaska,fairbanks north star,1594561.0,100234.97899999999
2016,5,alaska,fairbanks north star,1450746.0,89845.039
2016,6,alaska,fairbanks north star,1486785.0,93479.22
2016,7,alaska,fairbanks north star,1417099.0,86108.118
2016,8,alaska,fairbanks north star,1635737.0,104517.81999999999
2016,9,alaska,fairbanks north star,1412898.0,92837.38300000002
2016,10,alaska,fairbanks north star,1948676.0,109853.996
2016,11,alaska,fairbanks north star,2219918.0,142087.03999999998
2016,12,alaska,fairbanks north star,2722895.0,180310.57400000008
2016,1,alaska,haines,105.0,-16.297
2016,2,alaska,haines,111.0,-18.086
